Transaction ID,Date,Customer ID,Customer Name,Gender,Age,Product ID,Product Name,Category,Quantity Sold,Unit Price,Total Sale Amount,Payment Method,Store Location,Salesperson ID,Salesperson Name,Discount Applied,Return Status
TXN03218,2023-06-29,CUST03218,Nike Micheal,Female,22,Laptop Stand,Accessories,Accessories,9,$77.53,$697.77,Bank Transfer,Kano,SP044,Chikere Olufunke,None,Returned
TXN03219,2024-07-09,CUST03219,Chidera Chika,Male,37,Phone Case,Accessories,Accessories,12,$166.63,$1999.56,Debit Card,Lagos,SP017,David Ogechi,None,Returned
TXN03220,2023-03-16,CUST03220,Kola Obi,Male,39,Wireless Mouse,Electronics,Electronics,7,$15.53,$108.71,Debit Card,Enugu,SP013,Ifeyinwa Obinna,None,Not Returned
TXN03221,2022-07-10,CUST03221,Elijah Kehinde,Male,60,Keyboard,Electronics,Electronics,14,$42.51,$595.14,POS,Lagos,SP024,Nkechi Ifeyinwa,$38,Returned
TXN03222,2023-10-24,CUST03222,Nkem Daniel,Female,42,Bluetooth Speaker,Electronics,Electronics,12,$101.16,$1213.92,Credit Card,Port Harcourt,SP044,Juliet Jibola,None,Returned
TXN03223,2024-04-18,CUST03223,Olamide Kelechi,Male,49,Power Bank,Electronics,Electronics,7,$86.22,$603.54,Credit Card,Lagos,SP039,Chinwe Obi,None,Returned
TXN03224,2023-11-20,CUST03224,Kelechi Chukwuemeka,Female,28,Keyboard,Electronics,Electronics,1,$230.82,$230.82,Debit Card,Jos,SP074,Seyi Opeyemi,6%,Not Returned
TXN03225,2023-06-10,CUST03225,Sola Chika,Female,29,Charger,Accessories,Accessories,5,$66.09,$330.45,Credit Card,Ibadan,SP029,Vivian Chika,10%,Not Returned
TXN03226,2023-11-17,CUST03226,Ifeyinwa Ifeyinwa,Male,35,Wireless Mouse,Electronics,Electronics,4,$184.17,$736.68,Credit Card,Jos,SP032,Jibola Uzochi,17%,Not Returned
TXN03227,2022-09-25,CUST03227,Temitope Oluwatobi,Male,52,Charger,Accessories,Accessories,12,$179.74,$2156.88,Credit Card,Lagos,SP082,Ifechukwu Chukwudi,None,Not Returned
TXN03228,2022-12-19,CUST03228,Fathia Daniel,Female,44,Keyboard,Electronics,Electronics,4,$126.95,$507.80,Bank Transfer,Ibadan,SP095,Nnamdi Favour,15%,Not Returned
TXN03229,2022-03-03,CUST03229,Micheal Kelechi,Female,48,USB Hub,Accessories,Accessories,13,$55.41,$720.33,POS,Ibadan,SP003,Amaka Nnenna,None,Returned
TXN03230,2023-12-09,CUST03230,Fathia Vivian,Female,39,USB Hub,Accessories,Accessories,8,$238.58,$1908.64,POS,Owerri,SP070,Nkemdilim Olivia,None,Returned
TXN03231,2024-10-28,CUST03231,Aisha Chidera,Female,44,Wireless Mouse,Electronics,Electronics,14,$107.62,$1506.68,Debit Card,Kano,SP084,Ifeoma Temitayo,None,Not Returned
TXN03232,2024-02-14,CUST03232,Segun Blessing,Female,35,Power Bank,Electronics,Electronics,10,$88.52,$885.20,Cash,Owerri,SP042,Chidera Fola,$32,Not Returned
TXN03233,2022-08-24,CUST03233,Temitope Ronke,Male,34,Laptop Stand,Accessories,Accessories,13,$275.18,$3577.34,Credit Card,Kano,SP017,Opeyemi Uche,20%,Not Returned
TXN03234,2024-04-11,CUST03234,Chika Amina,Male,40,Power Bank,Electronics,Electronics,14,$208.86,$2924.04,Bank Transfer,Port Harcourt,SP087,Nwafor Adaeze,11%,Not Returned
TXN03235,2022-11-02,CUST03235,Ada Ifeyinwa,Female,58,Charger,Accessories,Accessories,10,$265.53,$2655.30,POS,Port Harcourt,SP084,Ngozi Amina,8%,Returned
TXN03236,2024-05-16,CUST03236,Adaobi Chinonso,Male,26,Power Bank,Electronics,Electronics,10,$140.32,$1403.20,Bank Transfer,Ibadan,SP090,Jibola Dayo,9%,Not Returned
TXN03237,2022-08-14,CUST03237,Amarachi Fathia,Female,35,Charger,Accessories,Accessories,7,$193.71,$1355.97,POS,Port Harcourt,SP075,Ayo Patience,None,Returned
TXN03238,2022-06-13,CUST03238,Nike Patience,Female,48,Power Bank,Electronics,Electronics,15,$93.94,$1409.10,Credit Card,Abuja,SP038,Uche Emeka,12%,Returned
TXN03239,2022-01-08,CUST03239,Chizor Kelechi,Male,49,Charger,Accessories,Accessories,9,$68.66,$617.94,PayPal,Lagos,SP092,Chidera Uche,9%,Returned
TXN03240,2024-02-12,CUST03240,Temitayo Tobi,Female,25,Bluetooth Speaker,Electronics,Electronics,15,$67.01,$1005.15,Credit Card,Jos,SP059,Chika Chukwudi,10%,Not Returned
TXN03241,2023-09-20,CUST03241,Chinwe Vivian,Male,22,Monitor,Electronics,Electronics,1,$266.64,$266.64,Debit Card,Lagos,SP058,Ada Hassan,12%,Not Returned
TXN03242,2021-11-23,CUST03242,Kehinde Nkechi,Male,25,Power Bank,Electronics,Electronics,13,$278.24,$3617.12,PayPal,Ibadan,SP050,Nkechi Chinonso,16%,Not Returned
TXN03243,2024-09-21,CUST03243,Nnenna Uzochi,Female,25,Laptop Stand,Accessories,Accessories,10,$86.55,$865.50,Cash,Jos,SP095,Seyi Fathia,$26,Not Returned
TXN03244,2022-02-08,CUST03244,Ayo Temitayo,Male,26,Flash Drive,Accessories,Accessories,3,$41.09,$123.27,Debit Card,Abuja,SP014,Ugo Fathia,9%,Returned
TXN03245,2023-07-21,CUST03245,Oyinade Jibola,Male,20,Laptop Stand,Accessories,Accessories,15,$295.96,$4439.40,Debit Card,Jos,SP011,Temitayo Chisom,13%,Not Returned
TXN03246,2022-02-06,CUST03246,Ugo Tola,Female,33,Keyboard,Electronics,Electronics,6,$111.29,$667.74,Bank Transfer,Lagos,SP020,Emmanuela Chinonso,$26,Not Returned
TXN03247,2024-10-07,CUST03247,Oluwatobi Chinonso,Male,54,Phone Case,Accessories,Accessories,15,$151.54,$2273.10,Credit Card,Port Harcourt,SP014,Olufunke Blessing,None,Returned
TXN03248,2023-01-06,CUST03248,Dayo Nnenna,Male,41,Keyboard,Electronics,Electronics,9,$91.77,$825.93,Credit Card,Enugu,SP045,Nwafor Tola,17%,Returned
TXN03249,2022-08-14,CUST03249,Obinna Emeka,Male,25,Charger,Accessories,Accessories,15,$72.78,$1091.70,Bank Transfer,Kano,SP050,Segun Tosin,$40,Not Returned
TXN03250,2022-04-29,CUST03250,Obi Adesola,Female,37,USB Hub,Accessories,Accessories,7,$45.76,$320.32,POS,Port Harcourt,SP082,David Nike,$4,Not Returned
TXN03251,2021-12-14,CUST03251,Chinwe Ugochukwu,Female,18,Flash Drive,Accessories,Accessories,3,$16.49,$49.47,PayPal,Ibadan,SP026,Olamide Juliet,None,Not Returned
TXN03252,2023-07-14,CUST03252,Dayo Chizor,Male,42,Keyboard,Electronics,Electronics,14,$187.79,$2629.06,Bank Transfer,Kano,SP022,Obinna Kola,$24,Not Returned
TXN03253,2022-06-24,CUST03253,Chika Fola,Female,33,Flash Drive,Accessories,Accessories,13,$83.61,$1086.93,POS,Ibadan,SP099,David Uche,$45,Not Returned
TXN03254,2023-12-03,CUST03254,Olu Ifeyinwa,Male,59,Power Bank,Electronics,Electronics,9,$70.55,$634.95,Bank Transfer,Abuja,SP048,Amina Ifeyinwa,7%,Not Returned
TXN03255,2023-07-04,CUST03255,Nkemdilim Uche,Male,42,Keyboard,Electronics,Electronics,13,$135.88,$1766.44,Credit Card,Abuja,SP009,Jibola Zainab,None,Not Returned
TXN03256,2023-08-26,CUST03256,Damilola Olamide,Male,51,Phone Case,Accessories,Accessories,2,$188.05,$376.10,Debit Card,Kano,SP060,Chinonso Anita,20%,Not Returned
TXN03257,2024-08-03,CUST03257,Juliet Chizor,Male,52,Power Bank,Electronics,Electronics,6,$117.36,$704.16,Cash,Port Harcourt,SP048,Olamide Ifeyinwa,20%,Not Returned
TXN03258,2024-08-12,CUST03258,Kelechi Chinonso,Female,35,Phone Case,Accessories,Accessories,11,$63.24,$695.64,Cash,Ibadan,SP061,Simeon Oyinade,None,Not Returned
TXN03259,2024-01-05,CUST03259,Ronke Olufunke,Female,40,Keyboard,Electronics,Electronics,11,$242.46,$2667.06,Credit Card,Ibadan,SP052,Segun Nike,None,Not Returned
TXN03260,2024-03-28,CUST03260,Ogechi Tope,Female,22,Wireless Mouse,Electronics,Electronics,14,$231.57,$3241.98,Bank Transfer,Kano,SP073,Chinwe Chinonso,None,Not Returned
TXN03261,2023-10-14,CUST03261,Peace Ogechi,Female,56,Bluetooth Speaker,Electronics,Electronics,12,$279.98,$3359.76,Credit Card,Enugu,SP028,Olufunke Chisom,$49,Returned
TXN03262,2022-07-25,CUST03262,Simeon Fidelis,Female,24,Charger,Accessories,Accessories,8,$216.16,$1729.28,PayPal,Ibadan,SP085,Ifeoma Ada,$48,Not Returned
TXN03263,2023-02-15,CUST03263,Chidera Bola,Male,52,USB Hub,Accessories,Accessories,15,$188.20,$2823.00,Cash,Lagos,SP065,Nkemdilim Nneka,10%,Returned
TXN03264,2023-11-23,CUST03264,David Adesola,Male,54,Phone Case,Accessories,Accessories,15,$55.77,$836.55,Debit Card,Lagos,SP026,Fola Hassan,$43,Not Returned
TXN03265,2023-09-28,CUST03265,Ifechukwu Chukwudi,Female,32,Charger,Accessories,Accessories,14,$263.06,$3682.84,Credit Card,Abuja,SP023,Peace Ugochukwu,$46,Not Returned
TXN03266,2023-12-07,CUST03266,Adesola Adesola,Male,21,Charger,Accessories,Accessories,15,$281.72,$4225.80,POS,Lagos,SP018,Adaobi Aisha,None,Not Returned
TXN03267,2021-11-25,CUST03267,Yemi Tobi,Female,44,Monitor,Electronics,Electronics,6,$182.78,$1096.68,PayPal,Kano,SP041,Elijah Adaobi,17%,Returned
TXN03268,2022-12-22,CUST03268,Ifeoma Nkem,Female,49,Keyboard,Electronics,Electronics,1,$225.71,$225.71,Bank Transfer,Kano,SP099,Fidelis Peace,12%,Not Returned
TXN03269,2024-06-18,CUST03269,Elijah Olamide,Female,32,Keyboard,Electronics,Electronics,4,$220.51,$882.04,POS,Kano,SP017,Seyi Chinedu,$29,Returned
TXN03270,2024-10-15,CUST03270,Nkechi Oluwatobi,Female,46,Flash Drive,Accessories,Accessories,4,$249.80,$999.20,Bank Transfer,Enugu,SP056,Kehinde Adaeze,14%,Not Returned
TXN03271,2023-05-08,CUST03271,Nwafor Chikere,Male,19,USB Hub,Accessories,Accessories,10,$273.02,$2730.20,Debit Card,Enugu,SP083,Obinna Zainab,8%,Not Returned
TXN03272,2024-04-03,CUST03272,Ugochukwu Olu,Female,39,Monitor,Electronics,Electronics,6,$95.31,$571.86,Cash,Port Harcourt,SP010,Nwafor Ada,15%,Returned
TXN03273,2023-04-28,CUST03273,David Kola,Female,57,Laptop Stand,Accessories,Accessories,9,$269.66,$2426.94,Credit Card,Owerri,SP051,Oyinade Simeon,18%,Returned
TXN03274,2024-04-27,CUST03274,Chinwe Ugochukwu,Female,24,Power Bank,Electronics,Electronics,1,$227.16,$227.16,PayPal,Kano,SP023,Obi Anita,$41,Not Returned
TXN03275,2021-11-18,CUST03275,Sola Fola,Female,53,Flash Drive,Accessories,Accessories,3,$260.96,$782.88,Credit Card,Jos,SP087,Amaka Uche,6%,Returned
TXN03276,2022-04-29,CUST03276,Chinonso Bola,Female,53,Flash Drive,Accessories,Accessories,12,$221.43,$2657.16,Cash,Enugu,SP017,Kelechi Emmanuela,18%,Not Returned
TXN03277,2024-09-12,CUST03277,Olamide Ogechi,Male,59,Flash Drive,Accessories,Accessories,2,$227.54,$455.08,Bank Transfer,Lagos,SP090,Olamide Simeon,None,Returned
TXN03278,2022-05-18,CUST03278,Vivian Favour,Male,30,Bluetooth Speaker,Electronics,Electronics,9,$166.39,$1497.51,Credit Card,Ibadan,SP004,Fathia Nkemdilim,None,Not Returned
TXN03279,2022-10-10,CUST03279,Amaka Kehinde,Male,53,Wireless Mouse,Electronics,Electronics,11,$149.92,$1649.12,Credit Card,Kano,SP022,Adaobi Emmanuela,12%,Returned
TXN03280,2022-03-16,CUST03280,Chukwudi Nwafor,Male,41,USB Hub,Accessories,Accessories,13,$148.54,$1931.02,Debit Card,Owerri,SP029,Ogechi Chidera,$40,Returned
TXN03281,2024-02-27,CUST03281,Nkechi Tola,Male,60,Laptop Stand,Accessories,Accessories,10,$276.54,$2765.40,Credit Card,Port Harcourt,SP012,Simeon Olufunke,None,Not Returned
TXN03282,2023-10-01,CUST03282,Chinonso Anita,Female,20,Monitor,Electronics,Electronics,15,$81.58,$1223.70,POS,Abuja,SP024,Onyinye Precious,11%,Not Returned
TXN03283,2022-02-19,CUST03283,Nkem Chisom,Female,49,Monitor,Electronics,Electronics,12,$244.27,$2931.24,PayPal,Port Harcourt,SP058,Fathia Ogechi,16%,Not Returned
TXN03284,2023-09-21,CUST03284,Chisom Efe,Female,24,Keyboard,Electronics,Electronics,11,$252.96,$2782.56,Debit Card,Kano,SP092,Tobi Aisha,$12,Returned
TXN03285,2024-02-25,CUST03285,Sola Adesola,Male,40,Phone Case,Accessories,Accessories,1,$161.67,$161.67,Credit Card,Enugu,SP047,Tope Obinna,None,Returned
TXN03286,2023-08-11,CUST03286,Emeka Damilola,Male,58,Phone Case,Accessories,Accessories,13,$297.85,$3872.05,Credit Card,Lagos,SP059,Nnamdi Olamide,None,Not Returned
TXN03287,2024-02-23,CUST03287,Precious Dayo,Female,50,Wireless Mouse,Electronics,Electronics,7,$274.11,$1918.77,Bank Transfer,Jos,SP074,Chidera Chikere,5%,Not Returned
TXN03288,2023-05-27,CUST03288,Favour Tobi,Male,47,Charger,Accessories,Accessories,9,$191.82,$1726.38,PayPal,Enugu,SP054,Chioma Ugo,16%,Not Returned
TXN03289,2024-11-01,CUST03289,David Jibola,Female,37,Charger,Accessories,Accessories,5,$76.66,$383.30,Credit Card,Jos,SP079,Chukwudi Olamide,$44,Returned
TXN03290,2024-04-08,CUST03290,Chioma Tosin,Female,32,Bluetooth Speaker,Electronics,Electronics,10,$18.28,$182.80,PayPal,Owerri,SP093,Amina Sola,$46,Not Returned
TXN03291,2023-08-04,CUST03291,Olivia Simeon,Female,44,Wireless Mouse,Electronics,Electronics,15,$203.53,$3052.95,Cash,Abuja,SP080,Nkem Opeyemi,$20,Returned
TXN03292,2022-12-08,CUST03292,Ugo Tunde,Male,23,Keyboard,Electronics,Electronics,1,$49.77,$49.77,Credit Card,Port Harcourt,SP032,David Ugochukwu,$19,Returned
TXN03293,2024-05-10,CUST03293,Efe Ronke,Male,33,Bluetooth Speaker,Electronics,Electronics,6,$225.07,$1350.42,PayPal,Kano,SP076,Olamide Chinwe,None,Returned
TXN03294,2022-07-23,CUST03294,Chinonso Kelechi,Male,19,Charger,Accessories,Accessories,9,$272.89,$2456.01,PayPal,Port Harcourt,SP067,Adaeze Blessing,8%,Not Returned
TXN03295,2023-01-01,CUST03295,Chinedu Chika,Male,57,Laptop Stand,Accessories,Accessories,1,$224.15,$224.15,Credit Card,Abuja,SP057,Ugo Ogechi,$21,Not Returned
TXN03296,2022-02-26,CUST03296,Segun Chika,Female,44,Power Bank,Electronics,Electronics,10,$240.33,$2403.30,Debit Card,Jos,SP097,Chizor Uzochi,$45,Returned
TXN03297,2024-05-11,CUST03297,Ngozi Bola,Male,25,Flash Drive,Accessories,Accessories,11,$9.77,$107.47,Credit Card,Owerri,SP082,Nkemdilim Elijah,$49,Returned
TXN03298,2021-12-28,CUST03298,Bola Jibola,Female,46,Flash Drive,Accessories,Accessories,14,$272.21,$3810.94,Debit Card,Port Harcourt,SP058,Kola Tobi,6%,Returned
TXN03299,2024-06-08,CUST03299,Emmanuela Amaka,Male,39,Monitor,Electronics,Electronics,7,$7.91,$55.37,PayPal,Jos,SP061,Chizor Dayo,None,Not Returned
TXN03300,2021-11-09,CUST03300,Dayo Ifeyinwa,Female,22,Flash Drive,Accessories,Accessories,5,$272.41,$1362.05,Bank Transfer,Enugu,SP028,Temitayo Opeyemi,$39,Returned
TXN03301,2022-01-03,CUST03301,Blessing Anita,Female,50,Keyboard,Electronics,Electronics,1,$5.66,$5.66,Credit Card,Port Harcourt,SP099,Chike Tunde,5%,Not Returned
TXN03302,2024-08-24,CUST03302,Chinonso Amina,Female,21,Monitor,Electronics,Electronics,13,$188.51,$2450.63,PayPal,Abuja,SP047,Nkem Femi,$12,Returned
TXN03303,2023-01-31,CUST03303,Benita Chika,Female,22,Bluetooth Speaker,Electronics,Electronics,5,$258.09,$1290.45,Debit Card,Lagos,SP074,Blessing Chika,$16,Returned
TXN03304,2021-12-06,CUST03304,Damilola Tobi,Male,53,Wireless Mouse,Electronics,Electronics,8,$275.51,$2204.08,Credit Card,Ibadan,SP041,Adaeze Sola,None,Returned
TXN03305,2023-02-25,CUST03305,Bola Chizor,Male,49,Phone Case,Accessories,Accessories,2,$221.86,$443.72,Credit Card,Enugu,SP025,Chika Emmanuela,$46,Not Returned
TXN03306,2022-05-01,CUST03306,Nkemdilim Ronke,Male,41,Flash Drive,Accessories,Accessories,3,$161.10,$483.30,Bank Transfer,Jos,SP098,Chidera Aisha,7%,Not Returned
TXN03307,2024-10-29,CUST03307,Ayo Chinonso,Female,44,Charger,Accessories,Accessories,9,$20.14,$181.26,Debit Card,Port Harcourt,SP042,Ifeyinwa Kola,14%,Not Returned
TXN03308,2021-11-08,CUST03308,Tola Juliet,Male,26,Charger,Accessories,Accessories,6,$17.06,$102.36,POS,Ibadan,SP006,Adesola Chidera,$31,Not Returned
TXN03309,2023-01-26,CUST03309,Ugo Tola,Male,52,Bluetooth Speaker,Electronics,Electronics,5,$299.81,$1499.05,POS,Enugu,SP004,Benita Adaobi,$50,Returned
TXN03310,2024-02-23,CUST03310,Olamide Obinna,Female,30,Laptop Stand,Accessories,Accessories,7,$203.83,$1426.81,Bank Transfer,Owerri,SP040,Chinonso Chijioke,19%,Returned
TXN03311,2024-08-01,CUST03311,Olivia Ngozi,Female,25,Wireless Mouse,Electronics,Electronics,15,$251.65,$3774.75,POS,Owerri,SP038,Chinedu Fola,17%,Returned
TXN03312,2022-07-13,CUST03312,Uzochi Nkemdilim,Female,49,Bluetooth Speaker,Electronics,Electronics,7,$227.11,$1589.77,Debit Card,Kano,SP024,Pius Chinwe,None,Not Returned
TXN03313,2024-07-24,CUST03313,Nkem Zainab,Male,40,Monitor,Electronics,Electronics,11,$64.13,$705.43,Cash,Owerri,SP052,Chinwe Amina,$26,Not Returned
TXN03314,2023-04-02,CUST03314,Fola Chike,Male,49,Phone Case,Accessories,Accessories,6,$286.37,$1718.22,POS,Port Harcourt,SP045,Uche Emeka,None,Returned
TXN03315,2022-08-28,CUST03315,Hassan Nnenna,Male,59,Wireless Mouse,Electronics,Electronics,7,$292.34,$2046.38,Bank Transfer,Port Harcourt,SP073,Uche Yemi,17%,Returned
TXN03316,2024-10-05,CUST03316,Olivia Ugo,Female,49,Laptop Stand,Accessories,Accessories,13,$204.67,$2660.71,PayPal,Jos,SP068,Anita Tunde,None,Not Returned
TXN03317,2023-07-09,CUST03317,Onyinye Emmanuela,Male,44,Flash Drive,Accessories,Accessories,12,$103.55,$1242.60,Credit Card,Abuja,SP033,Chidera Nneka,$37,Not Returned
TXN03318,2022-10-19,CUST03318,Chidera Ayo,Male,41,Flash Drive,Accessories,Accessories,11,$282.68,$3109.48,Cash,Ibadan,SP055,Adaobi Anita,$49,Not Returned
TXN03319,2023-06-07,CUST03319,Fidelis Chukwudi,Male,30,Phone Case,Accessories,Accessories,6,$122.51,$735.06,Bank Transfer,Owerri,SP091,Nike Benita,None,Returned
TXN03320,2022-08-11,CUST03320,Yemi Chinedu,Female,40,Laptop Stand,Accessories,Accessories,10,$101.70,$1017.00,POS,Abuja,SP060,Damilola Nkemdilim,16%,Not Returned
TXN03321,2023-01-09,CUST03321,Amina Tunde,Female,33,Keyboard,Electronics,Electronics,13,$87.28,$1134.64,Credit Card,Kano,SP002,Chika Hassan,None,Returned
TXN03322,2024-08-22,CUST03322,Ogechi Ronke,Male,51,Laptop Stand,Accessories,Accessories,13,$153.52,$1995.76,Cash,Kano,SP067,Oyinade Amaka,$27,Returned
TXN03323,2023-02-08,CUST03323,Precious Olufunke,Male,54,Charger,Accessories,Accessories,1,$62.15,$62.15,Credit Card,Port Harcourt,SP090,Shola Nkem,$16,Returned
TXN03324,2023-03-19,CUST03324,Chinonso Nkemdilim,Male,37,Monitor,Electronics,Electronics,7,$184.63,$1292.41,PayPal,Owerri,SP067,Chisom Vivian,15%,Not Returned
TXN03325,2024-07-18,CUST03325,Chinedu Elijah,Male,44,Power Bank,Electronics,Electronics,12,$175.30,$2103.60,Credit Card,Port Harcourt,SP084,Chioma Chinonso,None,Not Returned
TXN03326,2023-03-28,CUST03326,Peace Adaeze,Male,57,Phone Case,Accessories,Accessories,5,$24.77,$123.85,Credit Card,Enugu,SP012,Chukwuemeka Oluwatobi,$50,Not Returned
TXN03327,2023-03-21,CUST03327,Obinna Simeon,Female,60,Wireless Mouse,Electronics,Electronics,15,$96.22,$1443.30,Debit Card,Jos,SP080,Simeon Chike,None,Returned
TXN03328,2023-05-13,CUST03328,Temitayo Chinonso,Male,55,Monitor,Electronics,Electronics,7,$97.33,$681.31,POS,Port Harcourt,SP001,Seyi Patience,9%,Returned
TXN03329,2022-08-07,CUST03329,Micheal Blessing,Female,55,Wireless Mouse,Electronics,Electronics,4,$165.74,$662.96,Bank Transfer,Kano,SP046,Chukwuemeka Elijah,None,Not Returned
TXN03330,2024-03-20,CUST03330,Sola Ifeyinwa,Male,47,Laptop Stand,Accessories,Accessories,3,$126.97,$380.91,POS,Abuja,SP092,Amina Nkem,10%,Returned
TXN03331,2024-01-10,CUST03331,Fidelis Chika,Male,37,Phone Case,Accessories,Accessories,14,$206.72,$2894.08,PayPal,Jos,SP080,Tobi Simeon,$19,Returned
TXN03332,2022-06-18,CUST03332,Damilola Patience,Female,34,Phone Case,Accessories,Accessories,2,$226.80,$453.60,POS,Port Harcourt,SP023,Elijah Chinwe,None,Returned
TXN03333,2022-10-25,CUST03333,Nneka Chijioke,Female,58,Keyboard,Electronics,Electronics,10,$37.84,$378.40,Debit Card,Abuja,SP060,Emeka Sola,$11,Not Returned
TXN03334,2023-02-20,CUST03334,Chikere Ezinne,Female,44,USB Hub,Accessories,Accessories,3,$66.61,$199.83,POS,Ibadan,SP023,Amaka Tunde,None,Returned
TXN03335,2022-09-06,CUST03335,Chukwudi Ugo,Male,36,Wireless Mouse,Electronics,Electronics,2,$261.08,$522.16,Debit Card,Jos,SP057,Jibola Fidelis,None,Not Returned
TXN03336,2024-05-22,CUST03336,Chizor Kelechi,Male,40,Wireless Mouse,Electronics,Electronics,3,$18.56,$55.68,POS,Ibadan,SP054,Daniel Kelechi,17%,Not Returned
TXN03337,2023-11-26,CUST03337,Nkemdilim Bola,Female,52,Flash Drive,Accessories,Accessories,11,$257.01,$2827.11,POS,Abuja,SP057,Chidera Temitope,20%,Not Returned
TXN03338,2023-12-27,CUST03338,Micheal Ngozi,Male,19,Flash Drive,Accessories,Accessories,12,$121.64,$1459.68,Cash,Port Harcourt,SP075,Ugochukwu Pius,$35,Returned
TXN03339,2022-08-13,CUST03339,Tope Kelechi,Female,38,Phone Case,Accessories,Accessories,6,$201.42,$1208.52,POS,Lagos,SP065,Fola Onyinye,$19,Not Returned
TXN03340,2023-12-15,CUST03340,Chinwe Uzochi,Female,44,Laptop Stand,Accessories,Accessories,11,$186.04,$2046.44,Bank Transfer,Ibadan,SP039,Chisom David,None,Returned
TXN03341,2022-07-03,CUST03341,Juliet Nwafor,Female,45,Keyboard,Electronics,Electronics,2,$293.75,$587.50,Bank Transfer,Lagos,SP050,Peace Ifeoma,15%,Returned
TXN03342,2022-11-07,CUST03342,Temitayo Chioma,Female,19,Phone Case,Accessories,Accessories,4,$279.65,$1118.60,POS,Port Harcourt,SP093,Bola Kelechi,None,Not Returned
TXN03343,2024-03-25,CUST03343,Seyi Obinna,Female,59,Monitor,Electronics,Electronics,8,$262.84,$2102.72,Debit Card,Port Harcourt,SP098,David Benita,10%,Returned
TXN03344,2022-11-04,CUST03344,Nkemdilim Kola,Male,23,USB Hub,Accessories,Accessories,5,$72.90,$364.50,Cash,Lagos,SP008,Chizor Kehinde,$19,Returned
TXN03345,2022-07-16,CUST03345,Adaobi Tosin,Male,54,Phone Case,Accessories,Accessories,6,$44.49,$266.94,Debit Card,Owerri,SP012,Amaka Chidera,$20,Returned
TXN03346,2023-05-11,CUST03346,Favour Daniel,Male,59,Power Bank,Electronics,Electronics,14,$130.08,$1821.12,Cash,Enugu,SP016,Jibola Chidera,None,Not Returned
TXN03347,2021-11-22,CUST03347,David Yemi,Female,31,USB Hub,Accessories,Accessories,10,$149.93,$1499.30,Credit Card,Kano,SP098,Ayo Damilola,9%,Not Returned
TXN03348,2022-04-07,CUST03348,Obinna Chinedu,Male,42,USB Hub,Accessories,Accessories,4,$183.65,$734.60,POS,Lagos,SP046,Chioma Obi,None,Returned
TXN03349,2022-03-27,CUST03349,Nike Chidera,Male,58,Phone Case,Accessories,Accessories,1,$117.41,$117.41,Cash,Enugu,SP003,Chidera Temitayo,$35,Not Returned
TXN03350,2024-06-03,CUST03350,Oyinade Tobi,Female,25,Bluetooth Speaker,Electronics,Electronics,7,$90.84,$635.88,Bank Transfer,Lagos,SP078,Emeka Tosin,$45,Returned
TXN03351,2024-04-17,CUST03351,Simeon Fidelis,Female,30,Bluetooth Speaker,Electronics,Electronics,8,$137.52,$1100.16,POS,Enugu,SP080,Daniel Tobi,$31,Returned
TXN03352,2024-09-20,CUST03352,Fathia Simeon,Male,49,Power Bank,Electronics,Electronics,2,$84.69,$169.38,PayPal,Kano,SP055,Temitayo Olivia,None,Returned
TXN03353,2024-08-19,CUST03353,Bola Benita,Male,29,Power Bank,Electronics,Electronics,1,$170.60,$170.60,Bank Transfer,Lagos,SP066,Chika Juliet,None,Returned
TXN03354,2023-03-03,CUST03354,Anita Chika,Female,53,Monitor,Electronics,Electronics,13,$242.44,$3151.72,Cash,Enugu,SP030,Chinonso Obi,None,Not Returned
TXN03355,2022-08-28,CUST03355,Tunde Adesola,Female,53,Keyboard,Electronics,Electronics,8,$117.29,$938.32,POS,Port Harcourt,SP031,Juliet Femi,None,Returned
TXN03356,2023-08-09,CUST03356,Obi Chijioke,Male,37,Phone Case,Accessories,Accessories,2,$86.54,$173.08,PayPal,Jos,SP083,Fathia Nkemdilim,$29,Not Returned
TXN03357,2021-11-23,CUST03357,Tunde Dayo,Male,26,Laptop Stand,Accessories,Accessories,3,$290.81,$872.43,Credit Card,Ibadan,SP032,Chinonso Onyinye,8%,Returned
